round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
48,80,0.368421,0.004605,12.539871,-0.397033,80,0.995000
49,80,0.368421,0.004605,12.477414,-0.413119,80,0.995000
50,80,0.368421,0.004605,12.332768,-0.387349,80,0.995000
51,80,0.368421,0.004605,12.380351,-0.406302,80,0.995000
52,80,0.368421,0.004605,12.296272,-0.408770,80,0.995000
53,80,0.368421,0.004605,12.261093,-0.433648,80,0.995000
54,80,0.368421,0.004605,12.161841,-0.432263,80,0.995000
55,80,0.368421,0.004605,12.157037,-0.429661,80,0.995000
56,80,0.368421,0.004605,12.063602,-0.438444,80,0.995000
57,80,0.368421,0.004605,11.975100,-0.424933,80,0.995000
58,80,0.368421,0.004605,12.008979,-0.427929,80,0.995000
59,80,0.368421,0.004605,11.926377,-0.452045,80,0.995000
60,80,0.368421,0.004605,11.793893,-0.438517,80,0.995000
61,80,0.368421,0.004605,11.839292,-0.447851,80,0.995000
62,80,0.368421,0.004605,11.833593,-0.456097,80,0.995000
63,80,0.368421,0.004605,11.749576,-0.461904,80,0.995000
64,80,0.368421,0.004605,11.680479,-0.460691,80,0.995000
65,80,0.368421,0.004605,11.650064,-0.410903,80,0.995000
66,80,0.368421,0.004605,11.657887,-0.466072,80,0.995000
67,80,0.368421,0.004605,11.637697,-0.466883,80,0.995000
68,80,0.368421,0.004605,11.567647,-0.470158,80,0.995000
69,80,0.368421,0.004605,11.500779,-0.430218,80,0.995000
70,80,0.368421,0.004605,11.447045,-0.462568,80,0.995000
71,80,0.368421,0.004605,11.453821,-0.480986,80,0.995000
72,80,0.368421,0.004605,11.406621,-0.455772,80,0.995000
73,80,0.368421,0.004605,11.419211,-0.453482,80,0.995000
74,80,0.368421,0.004605,11.297874,-0.467100,80,0.995000
75,80,0.368421,0.004605,11.257252,-0.482125,80,0.995000
76,80,0.368421,0.004605,11.228201,-0.453668,80,0.995000
77,80,0.368421,0.004605,11.274943,-0.412252,80,0.995000
78,80,0.368421,0.004605,11.244849,-0.488841,80,0.995000
79,80,0.368421,0.004605,11.193531,-0.490962,80,0.995000
80,80,0.368421,0.004605,11.105707,-0.495750,80,0.995000
81,80,0.368421,0.004605,11.117866,-0.495756,80,0.995000
82,80,0.368421,0.004605,11.051615,-0.499777,80,0.995000
83,80,0.368421,0.004605,11.066490,-0.443252,80,0.995000
84,80,0.368421,0.004605,11.000412,-0.502183,80,0.995000
85,80,0.368421,0.004605,11.006516,-0.510058,80,0.995000
86,80,0.368421,0.004605,10.975740,-0.503134,80,0.995000
87,80,0.368421,0.004605,10.895613,-0.500508,80,0.995000
88,80,0.368421,0.004605,10.915392,-0.510730,80,0.995000
89,80,0.368421,0.004605,10.832759,-0.498556,80,0.995000
90,80,0.368421,0.004605,10.821362,-0.511787,80,0.995000
91,80,0.368421,0.004605,10.795167,-0.509806,80,0.995000
92,80,0.368421,0.004605,10.786673,-0.503699,80,0.995000
93,80,0.368421,0.004605,10.734189,-0.496651,80,0.995000
94,80,0.368421,0.004605,10.720636,-0.525806,80,0.995000
95,80,0.368421,0.004605,10.678148,-0.489299,80,0.995000
96,80,0.368421,0.004605,10.672441,-0.527694,80,0.995000
97,80,0.368421,0.004605,10.638568,-0.537510,80,0.995000
98,80,0.368421,0.004605,10.631076,-0.486516,80,0.995000
99,80,0.368421,0.004605,10.532020,-0.519602,80,0.995000
100,80,0.368421,0.004605,10.626369,-0.519406,80,0.995000
101,80,0.368421,0.004605,10.527975,-0.496798,80,0.995000
102,80,0.368421,0.004605,10.574465,-0.528313,80,0.995000
103,80,0.368421,0.004605,10.467487,-0.536287,80,0.995000
104,80,0.368421,0.004605,10.467252,-0.513654,80,0.995000
105,80,0.368421,0.004605,10.460893,-0.542031,80,0.995000
106,80,0.368421,0.004605,10.515687,-0.534616,80,0.995000
107,80,0.368421,0.004605,10.401502,-0.536630,80,0.995000
108,80,0.368421,0.004605,10.393552,-0.520362,80,0.995000
109,80,0.368421,0.004605,10.329365,-0.537197,80,0.995000
110,80,0.368421,0.004605,10.354333,-0.518580,80,0.995000
111,80,0.368421,0.004605,10.319830,-0.544915,80,0.995000
112,80,0.368421,0.004605,10.284968,-0.542388,80,0.995000
113,80,0.368421,0.004605,10.331149,-0.549193,80,0.995000
114,80,0.368421,0.004605,10.221101,-0.554301,80,0.995000
115,80,0.368421,0.004605,10.198841,-0.543115,80,0.995000
116,80,0.368421,0.004605,10.254210,-0.530260,80,0.995000
117,80,0.368421,0.004605,10.228275,-0.539899,80,0.995000
118,80,0.368421,0.004605,10.185727,-0.566230,80,0.995000
119,80,0.368421,0.004605,10.112468,-0.557229,80,0.995000
120,80,0.368421,0.004605,10.123568,-0.539968,80,0.995000
121,80,0.368421,0.004605,10.203427,-0.550856,80,0.995000
122,80,0.368421,0.004605,10.106355,-0.554319,80,0.995000
123,80,0.368421,0.004605,10.127096,-0.563991,80,0.995000
124,80,0.368421,0.004605,10.077984,-0.535461,80,0.995000
125,80,0.368421,0.004605,10.073995,-0.570793,80,0.995000
126,80,0.368421,0.004605,10.067604,-0.561923,80,0.995000
127,80,0.368421,0.004605,10.036353,-0.561943,80,0.995000
128,80,0.368421,0.004605,10.070971,-0.556850,80,0.995000
129,80,0.368421,0.004605,10.014661,-0.565729,80,0.995000
130,80,0.368421,0.004605,10.036013,-0.542948,80,0.995000
131,80,0.368421,0.004605,10.019255,-0.579808,80,0.995000
132,80,0.368421,0.004605,10.006690,-0.564311,80,0.995000
133,80,0.368421,0.004605,9.982078,-0.543479,80,0.995000
134,80,0.368421,0.004605,9.921073,-0.578842,80,0.995000
135,80,0.368421,0.004605,9.945887,-0.562875,80,0.995000
136,80,0.368421,0.004605,9.931220,-0.544295,80,0.995000
137,80,0.368421,0.004605,9.852098,-0.579158,80,0.995000
138,80,0.368421,0.004605,9.993143,-0.558138,80,0.995000
139,80,0.368421,0.004605,9.888482,-0.517710,80,0.995000
140,80,0.368421,0.004605,9.898685,-0.579592,80,0.995000
141,80,0.368421,0.004605,9.848736,-0.587929,80,0.995000
142,80,0.368421,0.004605,9.831706,-0.583127,80,0.995000
143,80,0.368421,0.004605,9.850570,-0.593242,80,0.995000
144,80,0.368421,0.004605,9.764582,-0.562176,80,0.995000
145,80,0.368421,0.004605,9.780864,-0.587572,80,0.995000
146,80,0.368421,0.004605,9.755664,-0.591474,80,0.995000
147,80,0.368421,0.004605,9.785560,-0.594121,80,0.995000
148,80,0.368421,0.004605,9.730011,-0.560676,80,0.995000
149,80,0.368421,0.004605,9.707128,-0.590563,80,0.995000
150,80,0.368421,0.004605,9.723872,-0.581475,80,0.995000
151,80,0.368421,0.004605,9.708680,-0.598027,80,0.995000
152,80,0.368421,0.004605,9.785142,-0.570947,80,0.995000
153,80,0.368421,0.004605,9.679740,-0.542532,80,0.995000
154,80,0.368421,0.004605,9.738100,-0.587043,80,0.995000
155,80,0.368421,0.004605,9.694816,-0.598347,80,0.995000
156,80,0.368421,0.004605,9.727102,-0.601090,80,0.995000
157,80,0.368421,0.004605,9.688144,-0.584429,80,0.995000
158,80,0.368421,0.004605,9.602099,-0.553789,80,0.995000
159,80,0.368421,0.004605,9.603133,-0.577935,80,0.995000
160,80,0.368421,0.004605,9.609885,-0.590883,80,0.995000
161,80,0.368421,0.004605,9.592326,-0.575418,80,0.995000
162,80,0.368421,0.004605,9.584457,-0.594971,80,0.995000
163,80,0.368421,0.004605,9.600666,-0.556349,80,0.995000
164,80,0.368421,0.004605,9.573839,-0.607763,80,0.995000
165,80,0.368421,0.004605,9.527217,-0.598190,80,0.995000
166,80,0.368421,0.004605,9.485614,-0.569241,80,0.995000
167,80,0.368421,0.004605,9.537206,-0.582949,80,0.995000
168,80,0.368421,0.004605,9.552757,-0.608564,80,0.995000
169,80,0.368421,0.004605,9.561677,-0.600774,80,0.995000
170,80,0.368421,0.004605,9.597914,-0.608268,80,0.995000
171,80,0.368421,0.004605,9.529139,-0.598922,80,0.995000
172,80,0.368421,0.004605,9.572479,-0.603139,80,0.995000
173,80,0.368421,0.004605,9.514145,-0.582058,80,0.995000
174,80,0.368421,0.004605,9.461853,-0.582596,80,0.995000
175,80,0.368421,0.004605,9.524355,-0.592210,80,0.995000
176,80,0.368421,0.004605,9.469894,-0.576684,80,0.995000
177,80,0.368421,0.004605,9.510596,-0.607558,80,0.995000
178,80,0.368421,0.004605,9.451655,-0.610638,80,0.995000
179,80,0.368421,0.004605,9.376483,-0.577486,80,0.995000
180,80,0.368421,0.004605,9.460554,-0.592901,80,0.995000
181,80,0.368421,0.004605,9.538958,-0.577164,80,0.995000
182,80,0.368421,0.004605,9.416440,-0.601459,80,0.995000
183,80,0.368421,0.004605,9.398197,-0.582810,80,0.995000
184,80,0.368421,0.004605,9.288887,-0.599555,80,0.995000
185,80,0.368421,0.004605,9.413652,-0.552359,80,0.995000
186,80,0.368421,0.004605,9.367404,-0.582244,80,0.995000
187,80,0.368421,0.004605,9.362918,-0.580526,80,0.995000
188,80,0.368421,0.004605,9.402392,-0.615773,80,0.995000
189,80,0.368421,0.004605,9.340851,-0.614265,80,0.995000
190,80,0.368421,0.004605,9.400608,-0.601335,80,0.995000
191,80,0.368421,0.004605,9.355226,-0.611613,80,0.995000
192,80,0.368421,0.004605,9.388958,-0.626550,80,0.995000
193,80,0.368421,0.004605,9.349511,-0.602128,80,0.995000
194,80,0.368421,0.004605,9.323771,-0.547888,80,0.995000
195,80,0.368421,0.004605,9.296779,-0.614174,80,0.995000
196,80,0.368421,0.004605,9.338588,-0.611214,80,0.995000
197,80,0.368421,0.004605,9.330941,-0.608692,80,0.995000
198,80,0.368421,0.004605,9.271641,-0.620495,80,0.995000
199,80,0.368421,0.004605,9.362425,-0.584031,80,0.995000
