round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
65,80,0.421053,0.005263,9.759103,-0.172790,0,0.995000
66,80,0.421053,0.005263,9.710308,-0.169561,0,0.995000
67,80,0.421053,0.005263,9.661756,-0.177026,0,0.995000
68,80,0.421053,0.005263,9.613447,-0.190370,0,0.995000
69,80,0.421053,0.005263,9.565380,-0.181491,0,0.995000
70,80,0.421053,0.005263,9.517553,-0.185201,0,0.995000
71,80,0.421053,0.005263,9.469965,-0.196146,0,0.995000
72,80,0.421053,0.005263,9.422616,-0.205257,0,0.995000
73,80,0.421053,0.005263,9.375502,-0.208576,0,0.995000
74,80,0.421053,0.005263,9.328625,-0.200218,0,0.995000
75,80,0.421053,0.005263,9.281982,-0.195021,0,0.995000
76,80,0.421053,0.005263,9.235572,-0.207484,0,0.995000
77,80,0.421053,0.005263,9.189394,-0.207797,0,0.995000
78,80,0.421053,0.005263,9.143447,-0.216603,0,0.995000
79,80,0.421053,0.005263,9.097730,-0.210495,0,0.995000
80,80,0.421053,0.005263,9.052241,-0.193367,0,0.995000
81,80,0.421053,0.005263,9.006980,-0.202416,0,0.995000
82,80,0.421053,0.005263,8.961945,-0.216962,0,0.995000
83,80,0.421053,0.005263,8.917135,-0.212913,0,0.995000
84,80,0.421053,0.005263,8.872550,-0.225558,0,0.995000
85,80,0.421053,0.005263,8.828187,-0.209709,0,0.995000
86,80,0.421053,0.005263,8.784046,-0.214922,0,0.995000
87,80,0.421053,0.005263,8.740126,-0.203594,0,0.995000
88,80,0.421053,0.005263,8.696425,-0.205735,0,0.995000
89,80,0.421053,0.005263,8.652943,-0.214599,0,0.995000
90,80,0.421053,0.005263,8.609678,-0.180584,0,0.995000
91,80,0.421053,0.005263,8.566630,-0.219946,0,0.995000
92,80,0.421053,0.005263,8.523797,-0.205166,0,0.995000
93,80,0.421053,0.005263,8.481178,-0.224191,0,0.995000
94,80,0.421053,0.005263,8.438772,-0.210907,0,0.995000
95,80,0.421053,0.005263,8.396578,-0.205447,0,0.995000
96,80,0.421053,0.005263,8.354595,-0.202111,0,0.995000
97,80,0.421053,0.005263,8.312822,-0.225815,0,0.995000
98,80,0.421053,0.005263,8.271258,-0.199115,0,0.995000
99,80,0.421053,0.005263,8.229902,-0.181685,0,0.995000
100,80,0.421053,0.005263,8.188752,-0.232811,0,0.995000
101,80,0.421053,0.005263,8.147809,-0.231297,0,0.995000
102,80,0.421053,0.005263,8.107069,-0.213616,0,0.995000
103,80,0.421053,0.005263,8.066534,-0.225332,0,0.995000
104,80,0.421053,0.005263,8.026201,-0.194158,0,0.995000
105,80,0.421053,0.005263,7.986070,-0.191600,0,0.995000
106,80,0.421053,0.005263,7.946140,-0.209447,0,0.995000
107,80,0.421053,0.005263,7.906409,-0.181945,0,0.995000
108,80,0.421053,0.005263,7.866877,-0.242073,0,0.995000
109,80,0.421053,0.005263,7.827543,-0.232160,0,0.995000
110,80,0.421053,0.005263,7.788405,-0.219498,0,0.995000
111,80,0.421053,0.005263,7.749463,-0.219975,0,0.995000
112,80,0.421053,0.005263,7.710716,-0.237182,0,0.995000
113,80,0.421053,0.005263,7.672162,-0.186639,0,0.995000
114,80,0.421053,0.005263,7.633802,-0.220299,0,0.995000
115,80,0.421053,0.005263,7.595633,-0.222181,0,0.995000
116,80,0.421053,0.005263,7.557654,-0.237817,0,0.995000
117,80,0.421053,0.005263,7.519866,-0.187465,0,0.995000
118,80,0.421053,0.005263,7.482267,-0.171841,0,0.995000
119,80,0.421053,0.005263,7.444855,-0.210084,0,0.995000
120,80,0.421053,0.005263,7.407631,-0.224309,0,0.995000
121,80,0.421053,0.005263,7.370593,-0.209589,0,0.995000
122,80,0.421053,0.005263,7.333740,-0.199316,0,0.995000
123,80,0.421053,0.005263,7.297071,-0.220395,0,0.995000
124,80,0.421053,0.005263,7.260586,-0.203927,0,0.995000
125,80,0.421053,0.005263,7.224283,-0.223729,0,0.995000
126,80,0.421053,0.005263,7.188162,-0.180397,0,0.995000
127,80,0.421053,0.005263,7.152221,-0.190147,0,0.995000
128,80,0.421053,0.005263,7.116460,-0.195927,0,0.995000
129,80,0.421053,0.005263,7.080877,-0.192774,0,0.995000
130,80,0.421053,0.005263,7.045473,-0.226381,0,0.995000
131,80,0.421053,0.005263,7.010246,-0.224363,0,0.995000
132,80,0.421053,0.005263,6.975194,-0.199064,0,0.995000
133,80,0.421053,0.005263,6.940318,-0.151089,0,0.995000
134,80,0.421053,0.005263,6.905617,-0.227822,0,0.995000
135,80,0.421053,0.005263,6.871089,-0.216689,0,0.995000
136,80,0.421053,0.005263,6.836733,-0.201934,0,0.995000
137,80,0.421053,0.005263,6.802550,-0.223411,0,0.995000
138,80,0.421053,0.005263,6.768537,-0.203674,0,0.995000
139,80,0.421053,0.005263,6.734694,-0.181042,0,0.995000
140,80,0.421053,0.005263,6.701021,-0.207432,0,0.995000
141,80,0.421053,0.005263,6.667516,-0.202779,0,0.995000
142,80,0.421053,0.005263,6.634178,-0.203440,0,0.995000
143,80,0.421053,0.005263,6.601007,-0.193800,0,0.995000
144,80,0.421053,0.005263,6.568002,-0.174840,0,0.995000
145,80,0.421053,0.005263,6.535162,-0.220422,0,0.995000
146,80,0.421053,0.005263,6.502486,-0.192790,0,0.995000
147,80,0.421053,0.005263,6.469974,-0.208581,0,0.995000
148,80,0.421053,0.005263,6.437624,-0.181580,0,0.995000
149,80,0.421053,0.005263,6.405436,-0.167262,0,0.995000
150,80,0.421053,0.005263,6.373409,-0.167995,0,0.995000
151,80,0.421053,0.005263,6.341542,-0.212168,0,0.995000
152,80,0.421053,0.005263,6.309834,-0.150193,0,0.995000
153,80,0.421053,0.005263,6.278285,-0.212469,0,0.995000
154,80,0.421053,0.005263,6.246893,-0.171239,0,0.995000
155,80,0.421053,0.005263,6.215659,-0.180830,0,0.995000
156,80,0.421053,0.005263,6.184581,-0.195534,0,0.995000
157,80,0.421053,0.005263,6.153658,-0.193205,0,0.995000
158,80,0.421053,0.005263,6.122889,-0.202237,0,0.995000
159,80,0.421053,0.005263,6.092275,-0.201854,0,0.995000
160,80,0.421053,0.005263,6.061814,-0.201189,0,0.995000
161,80,0.421053,0.005263,6.031505,-0.196261,0,0.995000
162,80,0.421053,0.005263,6.001347,-0.212783,0,0.995000
163,80,0.421053,0.005263,5.971340,-0.189913,0,0.995000
164,80,0.421053,0.005263,5.941484,-0.191323,0,0.995000
165,80,0.421053,0.005263,5.911776,-0.177468,0,0.995000
166,80,0.421053,0.005263,5.882217,-0.187225,0,0.995000
167,80,0.421053,0.005263,5.852806,-0.185891,0,0.995000
168,80,0.421053,0.005263,5.823542,-0.205966,0,0.995000
169,80,0.421053,0.005263,5.794424,-0.155011,0,0.995000
170,80,0.421053,0.005263,5.765452,-0.185993,0,0.995000
171,80,0.421053,0.005263,5.736625,-0.240045,0,0.995000
172,80,0.421053,0.005263,5.707942,-0.212966,0,0.995000
173,80,0.421053,0.005263,5.679402,-0.187751,0,0.995000
174,80,0.421053,0.005263,5.651005,-0.169025,0,0.995000
175,80,0.421053,0.005263,5.622750,-0.188353,0,0.995000
176,80,0.421053,0.005263,5.594636,-0.180642,0,0.995000
177,80,0.421053,0.005263,5.566663,-0.195889,0,0.995000
178,80,0.421053,0.005263,5.538830,-0.183604,0,0.995000
179,80,0.421053,0.005263,5.511136,-0.186178,0,0.995000
180,80,0.421053,0.005263,5.483580,-0.169475,0,0.995000
181,80,0.421053,0.005263,5.456162,-0.188576,0,0.995000
182,80,0.421053,0.005263,5.428881,-0.177213,0,0.995000
183,80,0.421053,0.005263,5.401737,-0.188316,0,0.995000
184,80,0.421053,0.005263,5.374728,-0.214708,0,0.995000
185,80,0.421053,0.005263,5.347855,-0.175689,0,0.995000
186,80,0.421053,0.005263,5.321115,-0.170702,0,0.995000
187,80,0.421053,0.005263,5.294510,-0.165070,0,0.995000
188,80,0.421053,0.005263,5.268037,-0.162625,0,0.995000
189,80,0.421053,0.005263,5.241697,-0.175905,0,0.995000
190,80,0.421053,0.005263,5.215489,-0.208376,0,0.995000
191,80,0.421053,0.005263,5.189411,-0.172939,0,0.995000
192,80,0.421053,0.005263,5.163464,-0.154516,0,0.995000
193,80,0.421053,0.005263,5.137647,-0.161010,0,0.995000
194,80,0.421053,0.005263,5.111959,-0.217816,0,0.995000
195,80,0.421053,0.005263,5.086399,-0.195757,0,0.995000
196,80,0.421053,0.005263,5.060967,-0.227503,0,0.995000
197,80,0.421053,0.005263,5.035662,-0.182204,0,0.995000
198,80,0.421053,0.005263,5.010484,-0.152391,0,0.995000
199,80,0.421053,0.005263,4.985431,-0.185676,0,0.995000
