round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
176,80,0.421053,0.005263,7.603992,-0.199516,0,0.995000
177,80,0.421053,0.005263,7.565972,-0.222498,0,0.995000
178,80,0.421053,0.005263,7.528142,-0.209243,0,0.995000
179,80,0.421053,0.005263,7.490502,-0.211624,0,0.995000
180,80,0.421053,0.005263,7.453049,-0.157695,0,0.995000
181,80,0.421053,0.005263,7.415784,-0.156065,0,0.995000
182,80,0.421053,0.005263,7.378705,-0.173560,0,0.995000
183,80,0.421053,0.005263,7.341811,-0.173585,0,0.995000
184,80,0.421053,0.005263,7.305102,-0.204779,0,0.995000
185,80,0.421053,0.005263,7.268577,-0.167242,0,0.995000
186,80,0.421053,0.005263,7.232234,-0.185846,0,0.995000
187,80,0.421053,0.005263,7.196073,-0.179949,0,0.995000
188,80,0.421053,0.005263,7.160092,-0.159014,0,0.995000
189,80,0.421053,0.005263,7.124292,-0.221557,0,0.995000
190,80,0.421053,0.005263,7.088671,-0.166290,0,0.995000
191,80,0.421053,0.005263,7.053227,-0.204359,0,0.995000
192,80,0.421053,0.005263,7.017961,-0.184769,0,0.995000
193,80,0.421053,0.005263,6.982871,-0.205173,0,0.995000
194,80,0.421053,0.005263,6.947957,-0.158435,0,0.995000
195,80,0.421053,0.005263,6.913217,-0.205599,0,0.995000
196,80,0.421053,0.005263,6.878651,-0.194797,0,0.995000
197,80,0.421053,0.005263,6.844258,-0.192216,0,0.995000
198,80,0.421053,0.005263,6.810037,-0.186010,0,0.995000
199,80,0.421053,0.005263,6.775986,-0.172039,0,0.995000
