round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
188,80,0.421053,0.005263,5.027876,-0.179922,0,0.995000
189,80,0.421053,0.005263,5.002736,-0.184206,0,0.995000
190,80,0.421053,0.005263,4.977723,-0.198330,0,0.995000
191,80,0.421053,0.005263,4.952834,-0.196201,0,0.995000
192,80,0.421053,0.005263,4.928070,-0.205353,0,0.995000
193,80,0.421053,0.005263,4.903430,-0.173388,0,0.995000
194,80,0.421053,0.005263,4.878912,-0.132467,0,0.995000
195,80,0.421053,0.005263,4.854518,-0.217033,0,0.995000
196,80,0.421053,0.005263,4.830245,-0.210323,0,0.995000
197,80,0.421053,0.005263,4.806094,-0.185122,0,0.995000
198,80,0.421053,0.005263,4.782064,-0.189551,0,0.995000
199,80,0.421053,0.005263,4.758153,-0.192699,0,0.995000
